226.1237,265.8809,291.1801,310.0912,318.7322,323.2774,328.6655,334.3595,345.2084,346.9898,334.624,304.4166,261.9511,221.5094,237.8579,285.6686,337.3018,368.1103,372.6426,360.0305,358.0408,368.5447,361.6186,333.9597,291.4822,254.4302,189.8167,274.6393,299.2242,320.4835,329.3575,321.5688,320.8709,335.4241,350.4068,358.8534,373.3323,388.933,411.267,432.6847,443.7144,437.8446,410.9804,367.7932,318.3068,271.7,245.3786,245.7242,281.8517,336.5403,393.8713,438.9308,443.3898,273.2191,237.579,195.853,163.7053,162.8824,225.4588,318.9223,410.2443,478.6341,528.5713,545.3596,777.4279,790.0431,779.4332,781.9832,793.3903,800.7111,804.9403,784.322,740.2142,694.7828,671.1732,673.5519,728.2949,810.4611,857.8882,855.9552,805.8279,751.9915,722.4484,720.4826,745.7111,791.6044,838.8,890.8509,904.1322,900.6652,708.2925,866.0148,847.3126,812.1354,774.3845,729.4956,676.4575,623.2892,595.9551,566.852,568.6865,599.502,670.639,751.2165,852.8641,950.0068,1074.124,1204.519,1357.794,1510.066,1649.471,1742.448,1783.359,1758.633,1680.561,1672.262,1708.2,1372.714,1330.813,1288.504,1194.122,139.2,777.8077,654.2616,506.4686,546.0353,471.2151,450.2016,432.3206,491.7991,672.3694,822.8525,927.2726,961.7879,972.666,986.9445,1008.616,1027.569,1048.714,1050.593,1033.215,978.3634,945.6342,1043.804,1150.705,1233.37,1276.363,1293.67,1295.679,1270.181,1230.473,938.1396,1115.728,1044.965,955.7152,872.1061,814.2193,780.6703,759.2068,757.5477,745.2751,703.2089,634.9916,570.0671,518.5079,496.1359,500.6596,526.6744,554.5263,535.8143,485.8425,420.9964,392.5489,394.5327,404.8601,443.5756,484.5402,508.9234,314.731,312.301,300.8412,321.4849,362.4935,379.8146,377.4543,350.4916,306.4074,249.7802,189.7439,248.2359,235.12,289.3815,359.317,402.6039,423.9145,420.4744,412.2267,409.8019,428.2328,429.254,442.9606,462.0002,459.9608,441.7056,409.8541,379.5794,359.2345,353.5361,345.6815,341.313,327.4251,349.3899,369.9222,371.8629,355.9288,203.7471,238.9341,171.4933,179.2888,229.308,297.1474,337.0624,353.8885,366.6751,365.1837,353.7284,345.6592,345.8647,363.9633,394.9302,423.84,447.3463,458.861,460.0046,443.7867,421.4336,399.8485,384.4976,376.0518,361.3203,340.8842,315.5186,587.1845,1783.359,139.2,351.9656,123879.8,148.987,1.360121,4.497206
230.3148,234.4811,250.7138,317.4196,401.002,469.3947,508.8007,532.4316,557.3093,579.5143,588.1017,568.8745,528.374,466.9739,399.8419,331.983,267.5912,228.8514,210.166,225.0374,277.5825,345.1864,403.2102,427.2287,417.9634,385.847,334.228,335.0801,326.5179,328.4105,336.1583,336.1627,322.9654,291.7948,268.7281,269.0301,287.4687,305.3813,334.3847,376.7313,436.7208,483.1331,513.9658,546.4758,576.1331,595.2263,606.556,612.0554,635.2438,656.8777,675.0651,677.3148,683.3893,659.9305,661.1862,649.1746,639.1961,655.4583,695.6442,750.5927,801.6913,834.4276,867.3867,851.7723,860.5067,863.9935,876.4471,880.6365,865.8216,852.0762,814.7432,802.694,801.4803,806.9321,796.8473,799.2167,831.4081,910.7601,1008.99,1064.83,1047.047,977.4238,900.9134,822.3561,754.8425,681.9153,664.4598,711.3256,785.1772,853.1331,875.8049,964.7817,1008.844,1017.767,972.2361,871.4769,737.8535,615.76,552.0081,552.9084,594.6913,636.5122,655.4251,650.9067,637.4296,647.6875,698.7606,770.639,861.0096,996.0546,1151.218,1254.503,1273.504,1227.271,1143.496,1025.614,909.0245,792.6483,724.7517,661.5575,648.3629,131.2,546.4858,583.7743,675.3663,792.7287,861.1284,904.0978,918.7049,900.9977,846.2897,801.551,747.6695,684.5753,608.9194,541.2391,566.5189,700.5499,813.1801,886.2658,910.6841,898.3475,864.3936,818.6345,762.9568,705.1301,643.5803,590.6045,564.1014,557.2973,565.6556,571.9459,654.278,698.7706,717.2748,712.4844,719.6108,746.6393,764.9622,769.9564,739.658,686.9246,637.0771,641.5333,691.4584,726.8591,727.2708,692.6496,623.8611,560.8647,572.0244,610.1827,615.1129,628.8685,646.9271,651.6987,650.1302,650.0897,619.194,604.4001,565.5816,512.3206,459.0262,419.4037,398.2941,378.0273,344.7614,304.7365,259.9316,232.8667,179.4387,168.8869,191.8735,219.1395,246.25,265.2544,286.4295,320.2615,375.3069,430.3184,462.6065,462.8123,433.2134,390.4179,351.4583,327.8587,316.2478,319.7763,332.6531,354.4981,362.2368,383.5576,417.5655,467.4753,509.2038,493.7255,497.2121,481.2175,479.0397,486.431,479.5921,435.912,357.6055,281.4196,258.4608,274.0272,279.6318,306.9816,366.6877,440.8045,512.0051,575.7272,615.8003,629.2643,606.0343,569.4969,520.5368,479.0034,451.0711,441.5589,440.1596,453.876,594.7382,1273.504,131.2,231.1825,53445.35,173.4513,0.3009481,2.681971
303.8047,323.7351,342.1658,340.5644,315.4736,305.257,335.2443,392.0554,452.1484,490.753,511.2954,515.3555,505.299,468.4286,442.7816,435.0116,431.9991,414.4233,385.4953,373.131,389.5292,431.5561,459.5465,468.0908,490.2144,536.4099,553.0428,647.0586,683.7946,722.1251,743.3243,728.2831,663.1959,571.7311,489.2249,449.1185,433.201,427.1708,424.5319,387.0165,322.5852,294.6228,335.1822,398.6615,396.5512,318.0367,225.9213,285.7271,383.9714,465.4432,506.7724,512.0944,491.192,458.38,466.1661,493.3854,575.0894,668.1058,726.8276,740.0974,709.5424,653.2811,582.5255,490.4911,436.2293,357.9889,290.6185,442.0878,565.8578,657.0762,715.9792,755.8256,785.492,769.35,722.7697,656.36,630.9354,656.7959,685.3944,699.621,723.8319,807.1089,913.9351,1005.849,1130.62,1254.201,1297.865,1272.923,1181.074,1074.478,956.4667,980.5861,963.2316,984.936,1116.181,1293.193,1376.151,1316.186,1164.116,997.2591,823.7036,666.3485,515.7042,376.3243,439.0836,492.7301,490.9547,458.2484,408.9499,363.9332,391.05,526.4791,662.4514,720.2125,709.6761,654.2695,593.2905,514.588,508.2218,542.5629,579.793,128,602.7306,639.5175,642.4487,674.5378,701.7781,764.3612,824.1576,839.9299,758.0629,672.4269,664.6413,749.5634,845.6445,939.9055,1009.012,1014.064,953.7008,899.1522,872.6501,817.5206,734.4523,648.6561,599.0947,641.6356,720.0247,767.9156,790.305,839.8132,903.6992,881.4644,941.8307,934.0822,951.3979,1018.43,1072.222,1052.734,992.5042,971.7181,984.2918,962.1325,890.1188,822.4399,797.743,758.7962,686.0535,617.1383,604.6857,676.5934,790.5933,875.5278,894.812,898.6711,901.2635,934.6899,943.5771,915.6713,810.2579,736.7391,685.7843,682.03,693.1483,680.5732,629.5311,530.0555,419.498,394.7396,446.6004,537.6317,607.7452,666.2264,693.8732,643.8732,556.5277,509.4574,520.7368,551.5283,566.7079,552.7886,516.5184,478.5358,450.5534,429.0656,411.4701,408.2294,393.7405,394.1699,379.1321,355.288,285.9882,248.1676,265.0342,310.0139,355.3909,367.984,448.6287,484.4537,513.3117,530.7969,527.6561,496.2256,448.9103,410.4254,387.6282,367.0858,350.0331,330.4074,298.7239,289.7703,301.3726,312.9077,317.0757,313.3174,299.2942,284.722,262.5501,227.5451,184.8952,136.8543,93.29754,69.63539,610.0985,1376.151,69.63539,254.5935,64817.86,170.0939,0.5939071,2.978456
301.0428,319.796,315.9844,295.044,294.561,305.2944,321.4771,334.6317,332.1265,316.1381,280.4579,238.7098,206.4893,182.7435,187.0081,222.6799,272.1024,314.6965,342.4356,370.2251,388.7111,396.1478,392.425,440.7438,495.4444,550.4026,454.4192,534.8397,480.297,455.3902,469.7629,502.5613,508.5448,497.772,470.0235,428.5063,402.1852,397.3012,433.9572,438.9081,429.7886,389.9163,375.2402,388.6107,419.2037,487.1197,526.6083,571.2928,626.8257,657.6576,664.8087,641.3698,628.8505,490.814,459.4644,433.5936,493.4478,614.3575,730.6791,827.5075,886.8063,922.4061,925.1506,889.621,980.7579,923.4974,857.9813,777.6844,685.6306,551.8196,441.0819,358.815,362.4614,384.5825,405.3527,415.6491,412.2768,380.8357,389.6219,438.1473,450.1513,450.205,473.7583,515.7958,596.1167,688.5682,770.6199,813.6868,784.7,720.5088,623.3958,748.2598,729.7767,697.4604,641.1646,636.0781,630.2394,583.8472,600.4299,688.5457,693.5932,663.29,632.3784,646.553,737.6501,840.7612,946.3508,1041.814,1111.163,1136.868,1104.677,1002.526,812.4,609.6224,493.6862,784.9376,1133.303,1201.316,1425.17,1536.986,1571.187,150.4,980.3932,847.1354,791.9552,997.2405,1092.724,1145.934,1185.779,1241.685,1257.127,1247.368,1196.673,1128.977,1103.008,1044.22,965.3477,896.8116,851.4105,826.6234,830.7679,935.0747,1068.253,1159.998,1200.237,1219.285,1173.579,1141.859,1101.218,1070.205,1011.354,794.9954,869.3121,844.6127,861.759,870.8801,826.8547,720.6217,596.5921,541.4641,553.5037,602.3623,628.2052,632.5565,650.6657,692.6021,712.4373,683.246,595.6102,485.8796,477.0559,600.9202,735.933,827.1606,853.8691,814.8532,745.2194,670.8293,544.424,520.561,478.4887,415.5729,333.7927,260.1331,241.5025,283.5857,333.1044,369.7665,395.9228,481.0312,496.2274,505.3597,507.3997,491.827,492.6407,520.1803,588.4979,655.8071,719.9979,788.4448,835.3802,866.154,858.1129,815.3112,759.4995,735.4052,726.9515,711.0314,669.6157,624.5408,564.3632,520.9414,485.5385,474.8243,480.3618,409.1261,444.8739,411.0982,387.7481,388.0315,399.0206,413.2379,426.0519,445.1686,475.1367,496.8152,501.5545,495.8442,487.8953,470.2074,436.1135,411.9382,376.3705,365.1645,336.0666,332.0319,346.3568,378.7445,385.9647,379.2449,357.8081,323.6554,630.1449,1571.187,150.4,275.8014,76066.42,170.583,0.8491997,3.263877
250.216,253.3642,279.5536,317.5413,372.5974,441.2741,492.5793,516.4054,498.9193,449.2187,395.86,390.4283,463.5893,543.506,608.3508,650.4717,696.452,752.5497,801.5549,832.1556,848.2173,869.1523,890.0127,904.5101,879.2559,825.6824,734.0703,694.4348,674.7653,710.4803,756.7059,777.4799,754.7072,711.7309,665.1327,619.5391,564.1135,469.8838,372.4388,306.8716,316.5374,431.2152,540.3856,587.1427,575.4076,536.6766,519.4595,546.6458,581.4109,572.0074,537.5376,492.183,470.5212,439.7723,437.079,417.4872,367.9651,302.1921,226.8364,171.2051,151.1422,203.9062,263.8117,294.2293,355.456,425.6695,451.4122,431.0762,396.2444,371.5027,349.1712,339.6767,393.5236,492.222,566.2606,598.7296,612.2311,593.087,553.5102,513.7933,490.1522,539.7396,637.027,726.7722,799.6703,829.4904,814.3007,798.3398,822.8363,908.8096,961.2244,1056.496,1010.339,968.1976,953.9474,916.2843,859.786,788.1904,721.424,684.567,692.903,703.9913,675.9829,671.6466,741.5415,823.8265,867.2176,859.6342,849.8542,868.5366,937.5219,999.858,1016.001,973.8862,925.3741,891.1525,864.7877,832.6473,893.0981,971.2484,1007.621,131.2,974.6683,875.0944,823.596,866.472,916.6875,988.4923,1059.161,1078.84,1032.026,1004.818,935.3046,825.7238,703.0139,622.4601,585.965,583.3351,592.5032,595.598,591.5896,598.2325,648.3792,750.7452,869.7908,955.8815,981.4722,949.3766,869.34,719.9089,550.0765,531.3524,778.9979,984.2174,1082.975,1085.209,1039.542,988.3134,932.4476,856.741,754.2277,634.2571,537.8369,487.6144,465.1668,460.7027,453.104,421.7299,376.0979,350.7409,385.1245,427.806,467.0593,507.5102,550.3884,581.6738,603.9855,613.424,563.0964,498.3536,380.6426,280.4791,256.922,251.1464,246.348,235.9337,220.8851,211.9599,208.6243,217.1477,191.7225,151.8168,172.8689,231.998,285.8409,327.6603,358.2065,403.164,460.5324,516.8719,555.5955,581.8541,582.231,550.6748,485.6462,415.2775,361.5753,338.0854,330.8502,326.5714,299.2303,258.1684,201.2549,147.9845,103.8501,57.38754,87.05546,140.3586,210.0816,278.5858,349.6204,419.4822,471.9991,504.2069,508.0382,514.8776,507.8942,469.3329,417.3027,386.9592,368.2266,338.7813,294.797,254.6481,229.8501,217.4701,209.0284,196.0603,183.3191,189.8384,205.7754,218.809,567.3425,1085.209,57.38754,258.3603,66750.06,203.5125,0.1806215,2.006829
116.8332,123.1567,142.2799,158.7774,184.0196,204.2741,218.7691,225.3404,217.7381,209.2184,212.3039,199.5177,203.0688,208.4662,212.1235,213.4373,210.8169,207.5115,202.5009,190.0876,205.808,241.8082,272.455,308.0801,336.545,355.3742,259.8764,371.9446,367.6728,350.574,327.3772,307.744,290.4537,266.1674,256.0287,244.9707,215.8184,179.2351,148.5888,148.0349,163.6201,186.8771,163.8268,168.2254,193.1897,238.4963,255.9453,268.0287,265.0194,243.86,227.5744,208.6586,225.1807,196.6709,215.3424,232.9901,244.2854,244.9179,231.8384,213.9465,195.6324,179.6911,692.5198,764.3519,966.4541,1018.119,1042.859,1066.841,1136.46,1218.921,1286.187,1251.698,1121.207,939.9513,801.2387,657.2079,522.3426,442.7954,472.6675,569.1337,677.4886,776.1714,840.6789,839.674,766.9664,617.6954,512.6012,596.0728,766.4211,946.509,428.2769,1235.94,1323.157,1333.854,1292.142,1174.395,1019.241,805.3181,630.1215,514.4697,407.494,421.1623,524.2985,646.9341,769.9464,894.2873,1012.705,1125.818,1230.458,1337.874,1431.885,1430.922,1434.842,1490.061,1466.679,1380.022,1209.516,1055.722,987.4725,228.5258,229.9622,134.4,228.0605,225.5883,224.9187,321.8257,346.6306,352.787,347.1238,353.0203,369.9274,395.8098,411.0128,401.9754,425.0758,431.2831,446.8972,461.4206,460.7177,450.6375,438.2724,447.0386,470.8506,500.0661,513.1584,513.7838,492.4225,459.2808,409.8112,356.8422,325.6118,244.3969,401.5797,441.901,475.552,496.6167,514.5799,525.3372,528.3175,519.5385,509.91,509.6034,503.4928,492.2395,463.0246,432.0113,410.2678,403.1456,390.012,390.0692,395.7304,405.5913,419.9485,434.265,440.6578,443.2316,436.9614,422.4207,233.2504,237.1459,239.6211,230.9362,214.6701,189.4091,181.2715,196.4095,208.2471,220.5407,226.6897,268.0485,257.1224,257.8621,261.2723,293.2308,337.667,338.6471,359.548,334.6991,283.8436,248.7927,226.103,196.423,195.2959,168.3519,162.9853,170.5167,163.8723,151.0921,150.6788,198.9014,169.4058,196.5908,222.7609,242.1365,257.3103,151.592,272.9517,274.6349,272.6875,261.8926,242.0807,234.5585,199.9386,174.8384,148.2425,130.0477,151.0177,166.8905,174.5209,177.862,173.6875,164.9851,155.8045,146.0879,134.0592,119.8043,105.6382,93.78502,85.04012,85.12998,94.49731,98.87598,432.2831,1490.061,85.04012,335.7294,112714.2,125.1187,1.580277,4.605959
251.8977,282.989,325.9761,363.1463,387.0408,395.0967,386.5392,371.7352,368.7669,390.3625,436.5567,484.9229,534.3842,562.7617,602.0062,626.2014,644.0388,648.2819,649.6221,637.6927,622.9512,597.3723,559.3092,510.9366,469.2849,447.4553,351.4735,459.0025,463.337,461.7792,461.6216,470.161,475.0764,468.2437,445.2243,398.058,352.4974,329.3643,350.5491,402.3161,453.5122,489.4844,502.2559,500.1945,501.2386,514.1597,498.1598,468.0656,466.0947,484.5274,510.997,528.9504,532.6615,266.8315,245.663,214.7325,185.8324,156.6106,116.1556,97.53452,136.5756,160.5821,183.1417,210.3641,414.2613,445.0004,447.4039,441.4523,426.5555,408.6525,454.0187,534.0233,563.5839,583.3855,605.2762,592.2784,590.6429,594.5934,621.1002,686.5139,739.5276,798.6603,844.5246,859.5928,874.5456,897.8621,891.7014,886.4987,851.887,785.6523,515.5811,632.7548,602.8286,583.7809,574.4619,549.2176,552.3825,546.4435,556.8204,577.5197,589.6586,615.4796,647.2958,680.8469,729.3327,765.263,789.3981,814.4388,834.2946,830.7371,799.3746,743.9054,664.6547,570.7706,483.5699,539.34,638.5067,558.5797,598.7548,623.3071,629.8363,150.4,545.1569,562.5803,584.9144,885.0055,925.8473,927.1284,882.1226,785.7203,654.1978,548.1361,491.5325,477.5407,495.3824,547.2648,603.6057,640.1324,653.8716,671.7778,706.7759,763.7903,825.4586,862.9496,874.731,865.5936,815.0154,747.5643,697.5018,706.0927,785.1257,570.8052,918.0421,935.3506,919.9811,876.3492,817.9798,753.5072,681.0011,615.1396,551.7986,522.5253,519.497,512.6648,484.7565,431.5882,369.0169,362.4789,412.7109,479.5719,558.3463,634.9349,697.6405,757.4935,791.5861,792.4094,740.0164,646.2946,287.3748,237.5768,207.7807,186.9896,175.1787,170.129,177.6392,188.4078,193.1862,185.5312,170.6788,275.8,267.5361,279.2852,304.353,331.6406,361.2046,393.3501,430.7907,465.7057,485.1392,489.9966,469.5304,436.7828,387.4077,347.3457,315.9454,316.6498,316.358,301.6443,265.1237,230.9265,162.8693,117.8422,114.0276,151.0065,189.6471,119.526,281.3638,328.002,375.6678,414.2476,437.029,437.078,412.7521,397.2515,394.9976,388.732,378.3672,357.5309,326.482,305.5632,284.3241,272.5529,267.324,273.4405,280.3541,283.5676,282.4633,286.321,288.6169,283.1441,272.2982,254.9637,498.5844,935.3506,97.53452,207.5833,43090.8,148.8138,0.1823201,2.28584
142.3044,157.517,180.1635,215.528,253.7692,273.3801,266.2412,254.3255,255.3224,271.1945,291.5355,306.1723,317.1899,310.6235,279.8373,210.7863,120.8531,117.2909,193.4335,268.3022,312.4013,317.9958,311.6544,344.2478,381.0558,377.9304,300.9478,241.2682,160.1865,167.8388,220.1333,251.2791,276.6544,279.2015,275.846,263.4288,264.151,287.4305,326.2343,356.9192,377.968,415.5726,459.9419,481.6325,447.1628,372.8992,314.424,257.5266,207.1603,173.8169,174.6401,195.1154,234.2887,269.2869,307.7707,303.4973,279.4901,241.3685,208.3608,164.2487,170.838,295.166,431.2841,524.0936,592.41,623.3922,621.8477,626.0968,648.5601,667.0958,676.9575,701.035,732.2729,723.7448,671.0152,591.4576,539.0088,561.7384,628.5806,719.8654,804.9415,839.5193,809.7297,705.654,584.9791,539.0474,557.9559,582.4838,580.7546,633.4538,655.6286,726.1218,752.0707,764.3296,776.2373,796.4334,789.5013,751.1258,709.1378,689.1797,685.3948,664.4745,619.7986,574.0309,561.89,581.5004,627.3708,693.5472,766.1658,845.9827,961.9266,1128.771,1347.4,1549.848,1669.873,1691.746,1661.274,1615.896,1613.927,1625.148,1621.597,137.6,1048.846,971.6028,917.3895,890.3041,793.6562,622.4178,417.5639,367.9948,380.0195,387.7664,424.9736,595.4611,775.8344,871.2643,868.1882,798.1148,723.9651,682.5731,700.5602,740.9562,789.7535,824.18,823.4965,882.2816,1055.516,1166.887,1215.231,1228.628,1233.429,1194.967,1168.49,1134.212,1107.798,1044.723,948.4606,815.9539,665.9783,577.1107,526.6384,506.7676,552.1137,606.9039,611.4417,560.018,499.9452,478.326,465.2306,469.7089,510.393,531.5787,506.2565,426.3964,298.3174,225.8428,236.4241,259.2225,263.4255,296.702,302.9365,292.1989,261.4693,251.6771,329.3315,414.2036,460.3486,459.9105,428.4836,396.1028,324.34,244.0976,197.0088,223.4789,282.062,345.6811,382.7313,380.9305,337.4053,274.9884,256.2966,297.2173,336.9503,369.5511,389.2108,392.6257,365.1488,300.1757,222.9146,196.5694,207.908,232.691,239.2576,260.1387,308.037,341.2681,367.6571,345.8031,284.3803,200.1119,113.3201,116.201,188.8794,252.7128,288.5416,297.9606,292.0224,263.9576,229.5668,210.5343,238.4832,284.993,327.4333,365.9575,393.4648,410.8133,412.2552,396.6017,367.4265,331.447,320.4914,322.7079,516.3054,1691.746,113.3201,333.9077,111494.4,164.1945,1.523694,5.335054
172.6069,201.0666,227.1928,244.74,255.6624,266.4831,280.2122,301.9064,326.1967,336.7009,334.6957,307.3936,264.4164,209.672,193.33,247.9099,306.0232,350.9782,368.7577,363.6902,359.8159,364.3617,381.3561,367.8302,327.3173,278.1202,156.5897,253.2305,267.4232,267.9152,267.7829,268.1364,276.4879,299.2587,327.5124,356.1838,379.3251,395.9218,405.6643,425.4542,455.6137,477.5639,470.5767,446.6089,412.7946,367.7189,323.682,289.3771,282.8248,299.7162,334.9999,369.6972,387.8052,246.2165,226.0522,196.8288,161.0596,136.5181,166.3204,274.3136,381.8874,464.2838,519.3395,536.0277,730.1067,727.8353,725.0917,728.7769,730.9095,734.1025,734.2611,710.6351,656.8845,591.2211,551.5983,554.4122,591.0504,660.1006,711.5483,718.8676,677.4159,622.1678,595.0084,610.5482,635.2274,636.3863,658.952,693.0128,716.6824,738.5457,587.5638,760.727,768.6339,764.1627,744.5961,717.9602,685.2538,651.0184,610.9856,559.7921,540.7432,552.8688,598.8587,666.6393,734.4412,826.1107,937.8563,1071.135,1220.871,1383.461,1538.771,1645.734,1701.553,1677.311,1625.198,1583.559,1568.934,1350.412,1326.637,1256.822,1153.051,140.8,743.3906,651.6635,526.2588,540.2986,407.8597,437.2218,460.5546,453.8505,510.7592,647.1871,752.4323,801.6403,791.1002,760.9783,741.3015,746.9852,781.5167,820.1156,851.7264,859.8862,876.334,955.8937,1090.076,1180.36,1227.396,1247.982,1254.346,1243.201,1203.922,923.0862,1117.941,1051.182,942.4705,810.0822,693.8771,629.5576,605.0289,627.1659,671.1619,678.349,650.7891,602.5367,570.7762,562.0392,570.6757,598.756,613.8252,594.2267,538.5327,444.8407,349.708,309.051,303.9049,325.2637,370.3988,410.7363,265.9714,270.344,266.6927,291.1378,330.9301,370.8808,386.8951,374.6181,337.6796,289.2746,227.8051,234.7942,203.5082,227.5948,291.5829,344.0341,365.0898,356.0927,334.9003,332.2375,347.4308,378.2545,397.9497,411.0609,410.5356,392.4557,355.9831,306.2748,269.2548,253.6773,254.3826,269.8564,290.9695,318.8556,340.7275,348.2018,334.1604,226.8804,230.8357,162.0219,129.4295,183.2294,244.7441,291.7227,316.8792,328.925,322.7473,305.3875,293.851,298.0282,323.2233,356.6314,391.1794,419.6056,438.9759,445.7292,436.1417,415.8731,389.6678,371.0287,364.1193,355.6154,339.4397,309.477,538.0688,1701.553,129.4295,326.5712,106648.8,153.1884,1.526559,5.208281
400.6064,408.3292,413.9345,413.6259,402.0618,405.0461,414.0302,425.7165,410.6611,388.8235,360.2286,340.002,322.4511,320.6336,339.932,361.7682,371.8965,370.962,355.769,335.4713,308.8375,277.1615,251.8016,238.2215,248.864,276.2215,298.7146,363.3609,377.8304,364.2114,320.5436,276.6555,287.7364,304.2928,302.2239,284.4615,259.8358,229.1167,192.0578,158.4872,141.8615,160.8619,207.7495,261.0735,317.7175,371.2982,410.8761,408.0266,373.1187,313.921,284.87,285.1815,293.2324,241.8629,210.0913,161.1592,124.9344,147.2141,192.9675,236.7913,272.8893,305.4949,341.4648,380.5428,480.0929,505.2516,499.4391,473.9154,439.3663,392.7748,357.8785,366.9584,377.8144,393.9057,397.8453,410.3205,428.2808,439.2857,512.0825,607.2029,686.5143,749.973,817.8743,868.3957,932.1296,998.7772,1041.892,1056.501,1035.788,1036.367,983.1378,1079.936,1062.32,1008.624,927.67,780.3373,653.0864,641.1061,742.3582,864.7155,996.1217,1115.616,1179.406,1213.452,1213.372,1200.067,1186.074,1190.629,1228.739,1244.866,1265.286,1271.037,1286.729,1291.235,1320.172,1408.259,1516.622,1467.956,1472.032,1381.971,1307.453,142.4,1003.56,982.4676,1020.76,1175.213,1265.304,1374.875,1496.99,1587.457,1592.837,1519.091,1373.955,1206.28,1050.997,961.3607,911.8167,864.2562,793.7786,731.6837,711.1177,712.0551,715.8751,722.038,777.7054,815.2193,814.0741,807.9916,764.2519,735.9291,672.0177,528.6566,559.5675,492.1596,416.2056,367.0532,343.4974,360.3532,370.5768,364.0775,398.6778,491.8109,590.0055,697.7916,787.8441,846.1115,868.4371,854.6437,785.7148,716.8456,640.8409,574.6783,518.1838,479.0262,448.0451,422.9851,428.3536,472.936,502.5175,576.1862,637.5515,682.7028,705.7045,697.8009,674.3458,641.9142,600.3836,551.4749,496.4767,488.5114,421.3848,342.394,308.1652,311.6127,340.1111,381.7564,426.4472,470.7092,509.2207,527.9738,534.8807,526.712,497.591,452.2282,403.0229,371.8106,381.6315,397.0403,402.5469,408.7873,391.5385,375.2298,358.5634,341.5576,328.427,316.4483,393.0279,436.6415,463.2542,480.1235,488.0223,494.3566,499.7197,508.4063,515.4987,517.0283,515.0782,523.6672,512.7543,468.5633,387.4282,291.3425,200.6863,138.0245,98.71321,105.671,125.7986,156.0587,178.5714,203.0195,219.4998,222.7658,588.8029,1592.837,98.71321,353.4338,124915.5,171.3372,1.044224,3.183734
